id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980223201775274,NxEYg7rPs,1638781994,新浪体育,#阿根廷世界杯夺冠一周年#一年前的今天，2022年12月18日，卢塞尔体育场，阿根廷队在@梅西LeoMessi10的带领下夺得世界杯冠军！这一天也成为阿根廷球迷们生命里最难忘的一天！去年今日，你在哪里见证这一历史时刻？#梅西世界杯夺冠一周年#阿根廷球迷俱乐部L咪咕足球的微博视频,,,梅西LeoMessi10,"阿根廷世界杯夺冠一周年,梅西世界杯夺冠一周年",101,81,717,2023-12-18 09:00,阿根廷球迷俱乐部超话,,"http://f.video.weibocdn.com/o0/2uE4jtg6lx081F7l08ww010412009ol30E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702998291&ssig=4hTiMk%2Bc9y&KID=unistore,video",
4980253338108691,NxFKRy1rl,6237670443,进击d胖虎,//@Sennet囧囧:想起了一年前夺冠之夜的那一条超级搞笑的热搜#C罗遗憾#,,,Sennet囧囧,C罗 遗憾,0,0,717,2023-12-18 10:59,iPhone客户端,,,4980223201775274,江苏
4980253073604842,NxFKrf7MC,2117665022,良柔软s645_1964,足球资讯：2023射手榜，凯恩51球姆巴佩C罗哈兰德破50大关💥！12月18日讯德甲第15轮，拜仁主场3-0斯图加特，凯恩双响。法甲第16轮，巴黎客场1-1战平里尔，姆巴佩破门。2023年射手榜，凯恩51球居首，姆巴佩、C罗、哈兰德均突破50球大关，四人将在2023年的最后两周冲击年度射手王。四人剩余场次：凯恩1场：1场德甲姆巴佩1场：1场法甲C罗3场：3场沙特联哈兰德4场：2场英超+2场世俱杯,,,,,0,0,1,2023-12-18 10:58,微博网页版,['https://wx2.sinaimg.cn/large/7e3900fegy1hkxr9hu5ozj23uw2907wo.jpg'],,,湖南
4980252700315615,NxFJQ1k6z,5266649630,绿茵老炮,C罗没钱的我抢张380坐角落也好啊#c罗中国行#,,,,c罗中国行,0,0,0,2023-12-18 10:57,iPhone 14 Pro,"['https://wx1.sinaimg.cn/large/005Kqk9Mgy1hkxr8f0wz1j30u01hcthz.jpg', 'https://wx4.sinaimg.cn/large/005Kqk9Mgy1hkxr8fhe2nj30wi1rgq6h.jpg', 'https://wx1.sinaimg.cn/large/005Kqk9Mgy1hkxr8fy09oj31401kj440.jpg']",,,广东
4980252256241036,NxFJ7qbzS,3692561424,我去额饿,足球资讯：2023射手榜，凯恩51球姆巴佩C罗哈兰德破50大关💥！12月18日讯德甲第15轮，拜仁主场3-0斯图加特，凯恩双响。法甲第16轮，巴黎客场1-1战平里尔，姆巴佩破门。2023年射手榜，凯恩51球居首，姆巴佩、C罗、哈兰德均突破50球大关，四人将在2023年的最后两周冲击年度射手王。四人剩余场次：凯恩1场：1场德甲姆巴佩1场：1场法甲C罗3场：3场沙特联哈兰德4场：2场英超+2场世俱杯,,,,,0,0,0,2023-12-18 10:55,微博网页版,['https://wx3.sinaimg.cn/large/dc180410gy1hkxr61xaojj23uw2907wo.jpg'],,,湖南
4980252063040258,NxFIOcKUq,6860373651,798仙鹿看球,C罗中国行，这是C罗和中国球迷的双向奔赴。#c罗中国行正式官宣##798仙鹿看球#L798仙鹿看球的微博视频,,,,"c罗中国行正式官宣,798仙鹿看球",0,0,0,2023-12-18 10:54,微博视频号,,"http://f.video.weibocdn.com/o0/d4QZDUsdlx08b2fIcuEw01041200t51t0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702998291&ssig=NQKBgDXL08&KID=unistore,video",,河南
4980251900250933,NxFIy13hj,7746592293,硬球帝,本年度射手王竞争越来越激烈凯恩暂时以51球领跑射手榜今天凌晨进行的德甲第15轮，拜仁3:0大胜斯图加特，本场比赛凯恩没开额度，从而超越哈兰德和C罗的50球，51球领跑今年的射手王。由于哈兰德受伤，短期内没法回归，所以年度射手王可能只有50球的C罗和姆巴佩才能与凯恩竞争了，由于今年马上就过去了，C罗剩下的场次不多了，所以这是一个劣势，目前真正能对凯恩形成威胁的只有姆巴佩了，不过凯恩暂时以1球领先，只要能保持这个状态坚持几场，那今年的射手王就非凯恩莫属了。哈兰德哈里凯恩姆巴佩C罗,,,,,0,0,1,2023-12-18 10:54,微博网页版,['https://wx4.sinaimg.cn/large/008sfUwZly1hkxr51f90sj30ic0e0q43.jpg'],,,北京
4980251593804028,NxFI3fXBi,7775680628,C罗的圈外绯闻女友,C罗我在2023#超话大赏#中pickC罗为年度竞技超话，戳2023超话大赏为喜爱的超话加热爱还有机会得超多惊喜好礼！,,,,超话大赏,0,0,0,2023-12-18 10:52,C罗超话,,,,辽宁
4980238220265227,NxFmu16ZR,5640972721,哼肖战是王一博的,#C罗中国行票价#啊啊啊C罗,,,,C罗中国行 票价,0,0,0,2023-12-18 09:59,华为手机 畅享玩不停,,,,广东
4980237660325626,NxFlA1mI2,6012311440,隧道维修工,世界体坛四大神uzi，科比，c罗，吴艳妮。,,,,,0,4,1,2023-12-18 09:57,,,,,上海
