id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980038290120756,NxAa10vpG,6254834213,陈势伊,孙亦航今日啵啵见介绍实体专‼️总结一下‼️全程好好笑‼️有时间可以去看回放‼️💜主打一个实用💜“邀请函”厚一点的片片，夏天热可以扇风，煮汤啊什么的可以垫在下面防止桌子被烫💜海报，可以当桌垫或者野餐垫💜小胶片书签可以放书里，不至于以后翻开书恶心想吐不想学习💜香薰片可以放厕所或者衣柜，一闻哇好香💜装cd的东西有一种楼梯的形状，以一个角度展开特别像楼梯，可以摆在那当屏风或者展开它，在上学上班的时候把脸挡住摸鱼睡觉（这个不提倡哈好好学习工作航子来开玩笑）💜歌词本设计是红蓝叠在一起，因为红蓝一起是紫色，咱航哥毕竟是美术天才，达芬奇这样的💜歌词本里面有一些拿得出手的照片，并且可以看到歌词💜over各位按照自己的经济实力来买，不一定要买很多本，而是买一本航子更有性价比💜前一百订单中随机抽专辑为签名专辑（可能几十本）💜祝孙亦航首张个人实体专辑大卖@孙亦航mew,,,孙亦航mew,,1,16,32,2023-12-17 20:45,孙亦航超话,,,,福建
4980037126460748,NxA88r6JC,7076069369,六月圆子,今天被姨妈折磨的一整个不想学习但刚刚跟我妈唠嗑以及给我妈安利远远的披哥舞台给我看嗨了现在想学习的心达到顶峰感觉好极了,,,,,0,0,0,2023-12-17 20:40,HUAWEI P50,,,,广东
4980036724330938,NxA7uiaFQ,5632455122,Round-yi,十二月的奇迹之不想学习的时候翻翻相册✌️,,,,,0,1,4,2023-12-17 20:39,iPhone客户端,"['https://wx2.sinaimg.cn/large/0069bcSmly1hkx2beovwmj31sc2ds1kx.jpg', 'https://wx4.sinaimg.cn/large/0069bcSmly1hkx2bvoydkj31sc2ds4qq.jpg', 'https://wx1.sinaimg.cn/large/0069bcSmly1hkx2bnuiynj33402c0npf.jpg', 'https://wx4.sinaimg.cn/large/0069bcSmly1hkx2bpv333j32c03401kz.jpg', 'https://wx2.sinaimg.cn/large/0069bcSmly1hkx2bhfuy5j32c03401ky.jpg', 'https://wx1.sinaimg.cn/large/0069bcSmly1hkx2bff5ewj32c03407wh.jpg', 'https://wx1.sinaimg.cn/large/0069bcSmly1hkx2bjq3p2j33402c0qv6.jpg', 'https://wx1.sinaimg.cn/large/0069bcSmly1hkx2blmoykj323i2soe82.jpg', 'https://wx4.sinaimg.cn/large/0069bcSmly1hkx2bqp9o0j30u0140kh9.jpg']",,,上海
4980036194533590,NxA6Dj1oq,5253877144,天·元·空·我,不想学习不想学习不想学习,,,,,0,0,0,2023-12-17 20:36,HUAWEI MatePad Pro,,,,河北
4980035917976597,NxA6bxt4N,6385111775,可可爱乂哎,不想学习怎么办,,,,,0,0,0,2023-12-17 20:35,Redmi K40,,,,福建
4980026825769577,NxzRwocVH,7396662947,DIAZEPAMMM-,啊啊啊啊啊啊啊啊啊艹不想学习！！！！！！,,,,,0,1,0,2023-12-17 19:59,iPhone客户端,,,,陕西
4980026644628478,NxzRejq4S,5832933447,快快乐乐小哈哈,不想学习了看会儿星光大赏太好玩了你们看上去真的很不熟哈哈哈哈哈,,,,,0,0,0,2023-12-17 19:58,iPhone客户端,,,,辽宁
4980026481839865,NxzQY7IDf,7708539613,可以躺着吃饭吗,我是真不想学习啊,,,,,0,0,0,2023-12-17 19:58,iPhone 14(蓝色),,,,四川
4980025717164735,NxzPJu3Sf,7851734882,我今天想吃八顿,在图书馆一点也不想学习？！我想买衣服。。,,,,,0,0,1,2023-12-17 19:55,iPhone客户端,,,,江苏
4980025486482486,NxzPmrcoe,7796317485,心跳蔓延_,不想刷题不想学习累死了,,,,,0,0,0,2023-12-17 19:54,耶耶超棒Android,,,,湖北
4980025386600575,NxzPcrH6T,3178185082,由奈Yu,留学日记09囤了两周的照片又巨多。特别奇怪，期末周的时候西雅图的雨季好像短暂停止了，天天大太阳，所以看到了很多美景，但又没太多时间出去玩，经常在午后许下“不想学习，想坐在路边晒太阳”的愿望。复习的时候超级超级想打游戏，今年没这么想过，天天铲，一口气从黑铁打到铂金。每天也没啥食欲，不想做饭，但一到晚上就加餐吃宵夜终于摆脱了514的折磨太好！考完试那天和Ellen跑去吃了想了一学期的炸猪排，超级超级好吃，瞬间洗刷掉和幸在我这留下的心理阴影考完试短短几天干了好多事，看了宫崎骏新电影(没看懂，给Jo过生，跑团，听qny道歉(不太理解，为什么每个qny都喜欢道歉，撸猫…现在，准备出发去LA。度假，开心🥳,,,,,0,0,6,2023-12-17 19:53,iPhone客户端,"['https://wx4.sinaimg.cn/large/bd6f417agy1hkx0pk5fppj20sg23ub29.jpg', 'https://wx1.sinaimg.cn/large/bd6f417agy1hkx0ph49ixj20sg2p64qp.jpg', 'https://wx2.sinaimg.cn/large/bd6f417agy1hkx0pbdrryj20sg38r1kx.jpg', 'https://wx1.sinaimg.cn/large/bd6f417agy1hkx0pemklej20sg1nen83.jpg', 'https://wx1.sinaimg.cn/large/bd6f417agy1hkx0pd2l0wj20sg24varz.jpg', 'https://wx4.sinaimg.cn/large/bd6f417agy1hkx0poyjpnj20sg0zcjxa.jpg', 'https://wx3.sinaimg.cn/large/bd6f417agy1hkx0pny88uj20sg23ue4c.jpg', 'https://wx4.sinaimg.cn/large/bd6f417agy1hkx0pqncq8j20u0140ahb.jpg', 'https://wx3.sinaimg.cn/large/bd6f417agy1hkx0ps309bj20u0140akq.jpg']",,,美国
4980025369559293,NxzPaE6O9,6993464842,寄一阵风给我,我不想学习我想出去玩啊啊烦死了,,,,,0,2,1,2023-12-17 19:53,,,,,陕西
4980024924444265,NxzOsiE9H,5091141131,_喜歡鄧紫棋嗎,每天都不想学习📑,,,,,0,2,0,2023-12-17 19:52,小露露買的iPad,,,,浙江
4980024916314547,NxzOrquHx,6102845585,hezroy-c,不想学习。。。,,,,,0,0,4,2023-12-17 19:52,iPhone客户端,"['https://wx3.sinaimg.cn/large/006F0UVjly1hkx12g1ovxj30u0140dn2.jpg', 'https://wx3.sinaimg.cn/large/006F0UVjly1hkx12grc3fj31400u013m.jpg', 'https://wx2.sinaimg.cn/large/006F0UVjly1hkx12hidswj30k00zk785.jpg', 'https://wx3.sinaimg.cn/large/006F0UVjly1hkx12hyokjj30u01hcjzz.jpg', 'https://wx3.sinaimg.cn/large/006F0UVjly1hkx12imvcqj30u014015d.jpg', 'https://wx4.sinaimg.cn/large/006F0UVjly1hkx12j5i71j30u0140145.jpg', 'https://wx3.sinaimg.cn/large/006F0UVjly1hkx12jqqpbj30u0140jyp.jpg', 'https://wx3.sinaimg.cn/large/006F0UVjly1hkx12k94j8j30u0140aiq.jpg', 'https://wx2.sinaimg.cn/large/006F0UVjly1hkx12kx8d4j30u01hcak0.jpg']",,,江苏
4980024891147527,NxzOp4Owv,7438959054,tt的记录本_,今天的晚餐太好吃啦～还有花儿与少年好好看就是还有讨厌的考试真的不想学习,,,,,0,0,0,2023-12-17 19:52,OPPO Reno6 5G,['https://wx2.sinaimg.cn/large/0087r74ygy1hkx1108wh9j32oc3kg4qr.jpg'],,,湖北
4980011541728790,NxzsS7fJI,6192485558,馍馍PIG,啊啊啊啊啊啊啊不想学习啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊知识能不能自己进我脑子啊啊啊啊啊啊,,,,,0,2,0,2023-12-17 18:58,iPhone,,,,安徽
4980011295837064,Nxzstouuc,7316231068,春意明朗_,不想学习的周末,,,,,0,0,2,2023-12-17 18:58,K30S 至尊纪念版,"['https://wx3.sinaimg.cn/large/007Z89UUly1hkwzfwm404j32og2og7wi.jpg', 'https://wx1.sinaimg.cn/large/007Z89UUly1hkwzft7vcoj32og2ogb2a.jpg', 'https://wx3.sinaimg.cn/large/007Z89UUly1hkwzfnnxibj32og2og7wi.jpg', 'https://wx1.sinaimg.cn/large/007Z89UUly1hkwzfkuti4j32og2og7wi.jpg', 'https://wx4.sinaimg.cn/large/007Z89UUly1hkwzfhx6x9j32og2og7wi.jpg', 'https://wx4.sinaimg.cn/large/007Z89UUly1hkwzfqcq2jj32og2ogb2a.jpg']",,,陕西
4980010448330577,Nxzr6yXa9,5407874006,天天摸鱼间断晒网,睡饱了2-3天，觉得无聊了虽然无聊，但是也不想上班，也不想学习，也不想科研......大冷天的，还不想出门.....,,,,,0,2,0,2023-12-17 18:54,OPPO Find X5 Pro,,,,北京
4980009830189059,Nxzq70Nbl,7869931035,全世界最喜欢吃茼蒿的人,不想学习啊啊啊啊,,,,,0,0,0,2023-12-17 18:52,nova7SE 5G你在焦点在,['https://wx4.sinaimg.cn/large/008ABqzxgy1hkwzc2u1i8j32o03k0kjn.jpg'],,,浙江
