id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
4980085334999487,NxBnTkYAT,5874769992,梅西足球记录者,【梅西🌟🌟🌟一周信息速递—039期】🔜📆2023/12/11—2023/12/17📝新闻消息汇总1⃣梅西和迈阿密国际亚洲行官宣12/122⃣梅西训练&会见哥伦比亚主教练12/133⃣梅西世界杯球衣拍卖完成12/154⃣梅西和家人抵达阿根廷12/17🌟梅西周边汇总🏆梅西入选2023年度FIFA世界足球先生三人名单梅西和安东内拉“秀照片”🔥迈阿密国际香港行比赛门票售罄📸梅西陪蒂亚戈比赛&和球迷合影梅西#这就是梅西##绝世无双里奥梅西#,,,,"这就是梅西,绝世无双里奥梅西",2,0,12,2023-12-17 23:52,梅西超话,"['https://wx1.sinaimg.cn/large/006pzW2Ily1hkx0y5zbrrj30xq0j7qbr.jpg', 'https://wx4.sinaimg.cn/large/006pzW2Ily1hkx0y6x2xnj31bf0qo1bk.jpg', 'https://wx2.sinaimg.cn/large/006pzW2Ily1hkx0vf0jbaj30qo0sa42g.jpg', 'https://wx3.sinaimg.cn/large/006pzW2Ily1hkx0v6amywj30lc0sg78j.jpg', 'https://wx4.sinaimg.cn/large/006pzW2Ily1hkx0van6bqj30qo15442n.jpg', 'https://wx4.sinaimg.cn/large/006pzW2Ily1hkx0vcadcjj30j60rftc7.jpg', 'https://wx1.sinaimg.cn/large/006pzW2Ily1hkx0vcnrvsj30j60j6gog.jpg', 'https://wx3.sinaimg.cn/large/006pzW2Ily1hkx0v7wnigj30u00y2103.jpg', 'https://wx4.sinaimg.cn/large/006pzW2Ily1hkx0v9tpepj30qo0z8alt.jpg']",,,北京
4980281629476854,NxGuuDLmu,1684627151,CMQ-LM8,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 12:52,微博体育,,,,天津
4980281445187876,NxGuclLBq,6906235296,黃簈簈荹蕲66500,#阿根廷世界杯夺冠一周年#梅西封王一周年，我的新冠一周年最好看的世界杯决赛，永远支持梅球王👑,,,,阿根廷世界杯夺冠一周年,0,0,0,2023-12-18 12:51,iQOO 10 未来电竞旗舰,,,,广东
4980281344526775,NxGu2iZCv,5475375935,尼克狐尼克1874-ice,梅西#阿根廷世界杯夺冠一周年#去年今日❤️阳+烧+哭＝圆满,,,,阿根廷世界杯夺冠一周年,0,0,0,2023-12-18 12:51,梅西超话,"['https://wx4.sinaimg.cn/large/005Yy7p5ly1hkxuiorhioj3201240npd.jpg', 'https://wx1.sinaimg.cn/large/005Yy7p5ly1hkxtrdxefdj30u01t0wmi.jpg', 'https://wx4.sinaimg.cn/large/005Yy7p5ly1hkxuipcrhfj31h80txqfj.jpg']",,,陕西
4980281221842736,NxGtQ7Jny,6600325041,Eteshkigal,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 12:50,微博体育,,,,山西
4980280929029012,NxGtmBSRe,7246725837,-月葬花魂-,微博年度关注男运动员评选，我已为@梅西LeoMessi10助力，你也快来一起参与吧！#体育大赏#O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,0,0,2023-12-18 12:49,微博体育,,,,新疆
4980280899667068,NxGtjEyQs,7859979745,爱吃油炸丸子的小跳蚤,梅西365天,,,,,0,0,9,2023-12-18 12:49,梅西超话,['https://wx4.sinaimg.cn/large/008zVFMRly1hkxuh0moosj30u011bq7a.jpg'],,,江苏
4980280777246726,NxGt7upcG,5908375630,Zhang紫玲,梅西梅西中国行香港站有票哦。#梅西再来中国##迈阿密国际将对阵中国香港#梅西#梅西##足球#,,,,"梅西再来中国,迈阿密国际将对阵中国香港,梅西,足球",0,0,1,2023-12-18 12:48,梅西超话,,,,广东
4980280716953660,NxGt1taXO,6704501152,破破的小萨村村长,#体育大赏#我已为@梅西LeoMessi10助力，和我一起参与微博年度关注男运动员评选，为TA助力只因热爱！O微博年度关注男运动员,,,梅西LeoMessi10,体育大赏,0,2,0,2023-12-18 12:48,微博体育,,,,湖北
4980280517984543,NxGsHxv8X,1595416074,李程远不远,梅西夺冠一周年，总会用这个故事鼓励自己。#梅西##阿根廷国家队##阿根廷世界杯夺冠一周年#L李程远不远的微博视频,,,,"梅西,阿根廷国家队,阿根廷世界杯夺冠一周年",3,2,14,2023-12-18 12:47,微博视频号,,"http://f.video.weibocdn.com/o0/nIyMdhbjlx08b2ntBDhS01041200Bq9O0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1702997918&ssig=vK0hC9VPON&KID=unistore,video",,北京
4980280252958486,NxGshcpDw,5393344678,集齐八个金球和大力神杯,阿根廷球迷俱乐部从阿兹台克到卢赛尔：阿根廷的第三颗星本期节目，时光机带我们回到了2022年，在北京气温骤降至零下的日子里，多哈的世界杯拉开序幕，首轮输球，舆论高压，七场七阵，斯卡洛尼带领梅西和他的阿根廷队在卢塞尔举起了大力神杯...从阿兹台克到卢塞尔，13320天，这个冠军阿根廷等了太久；从马拉卡纳到卢塞尔，3079天，梅西终于亲吻到大力神杯...让我们一起回到2022，回到心跳时常过速，血压持续上升的卡塔尔世界杯。我正在听蓝白条儿的《Vol.004|从阿兹台克到卢塞尔：阿根廷的第三颗星》，分享给你听听～O网页链接（via@小宇宙播客App）时间线00:08阿根廷vs沙特：（赛前：）赢下沙特这不手拿把掐09:17阿根廷vs墨西哥：呼吸暂停的45分钟10:56剧本？把笔给你你也写不出来这样的剧本15:36剧本：《斯卡：菜鸟球员到天才教练》16:51剧本：《艾马尔：我的迷弟是球王》17:58阿根廷vs波兰：家有中场初长成20:17阿根廷vs澳大利亚：2比0版本陷阱开启22:19阿根廷vs荷兰：你们不要再打了啦28:20阿根廷vs克罗地亚：谁能想到赢得这么轻松28:32阿根廷vs法国：你读秒读慢了啊啊啊啊啊啊35:54点球大战：蒙铁的庆祝真的不是我大脑的慢动作吗#阿根廷世界杯夺冠一周年#,,,小宇宙播客App,阿根廷世界杯夺冠一周年,9,2,54,2023-12-18 12:46,阿根廷球迷俱乐部超话,"['https://wx2.sinaimg.cn/large/005SZVkily1hkxug3z5ppj30yc1lln8c.jpg', 'https://wx4.sinaimg.cn/large/005SZVkily1hkxug7yq9ej31gi35se81.jpg', 'https://wx4.sinaimg.cn/large/005SZVkily1hkxug5d3lnj31gj35sttm.jpg', 'https://wx2.sinaimg.cn/large/005SZVkily1hkxug6032mj31g334udwj.jpg', 'https://wx4.sinaimg.cn/large/005SZVkily1hkxug4m820j30qa0qa0zv.jpg', 'https://wx4.sinaimg.cn/large/005SZVkily1hkxug8tdzej31gi35sh2f.jpg', 'https://wx3.sinaimg.cn/large/005SZVkily1hkxug9gl7ij30qa1kwn3k.jpg']",,,北京
4848177951542353,Mkdkn6teF,7025281031,Attac_King,#阿根廷vs法国#第二个进球打得太好了！阿根廷fighting！,,,,阿根廷vs法国,1,0,2,2022-12-18 23:59,创意十足水瓶座,,,
4980265455717190,NxG4pnZiK,7025281031,Attac_King,一年前那个冬天于我而言是一个终生刻苦铭心的冬天，而和亲友一起追世界杯，看梅西率领阿根廷队夺冠，是那个冬天里为数不多的、且再也不会再有的快乐经历，很幸运看到了，很幸运相信竞技体育原来是可以完美的,,,,,0,1,2,2023-12-18 11:47,废话小天才,,,4848177951542353,吉林
4980265023443052,NxG3IerH6,5902104793,抄秋二五,梅西一周年咯#阿根廷世界杯夺冠一周年#,,,,阿根廷世界杯夺冠一周年,0,1,2,2023-12-18 11:46,梅西超话,"['https://wx4.sinaimg.cn/large/006rqD4Bgy1hkxsn5zit4j31900u0n44.jpg', 'https://wx3.sinaimg.cn/large/006rqD4Bgy1hkxsn7tss2j31900u046o.jpg', 'https://wx3.sinaimg.cn/large/006rqD4Bgy1hkxsn8b3k1j31900u0qbe.jpg', 'https://wx4.sinaimg.cn/large/006rqD4Bgy1hkxsn5fabaj31900u0qct.jpg']",,,福建
4980264969176857,NxG3CCvjP,3977676439,敏敏纲,梅西香港，选座,,,,,0,1,0,2023-12-18 11:46,iPhone客户端,,,,吉林
